lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.4345
# Diagonal elements of inverse mass matrix:
# 0.101204, 0.117253, 0.0905862, 0.102387, 0.104666, 0.0924634, 0.0949435, 0.0910918, 0.102973, 0.0999011, 0.0915735, 0.083755, 0.0829159, 0.0954889, 0.0815687, 0.0955689, 0.0998049, 0.0887521, 0.0934088, 0.100102, 0.382717, 2.73992
-863.695,0.826969,0.4345,3,7,0,880.098,1.5244,1.1557,-0.118811,0.541405,0.249808,0.0836096,-0.11391,0.831798,-0.676298,0.0728107,-0.25377,-0.686586,-0.00727529,-0.720888,-0.45511,-1.39236,0.0462595,-1.12256,0.101963,-1.55997,-0.378988,-3.10644,20,-37.1668,-35.185,-36.6329,-35.6574,-39.9531,-49.7569,-34.9978,-37.7452,-37.6854,-46.2539,-43.8416,-43.2662,-33.8975,-49.1605,-34.0358,-35.0975,-40.808,-35.4407,-38.7988,-36.7212,-36.6833,-35.4198
-868.871,0.899308,0.4345,3,7,0,875.978,1.46319,0.568271,0.258208,0.908486,0.294848,0.144605,-0.104307,0.892373,-0.917117,-0.493137,-0.990478,-0.0738102,-0.418472,-0.533081,-0.0702836,-0.912618,-0.330863,-1.26346,-0.191977,-2.01294,-0.646109,-4.87717,20,-35.8473,-37.9665,-34.618,-35.7551,-42.0599,-46.6344,-35.1838,-37.5911,-36.7811,-43.5927,-46.1301,-43.0884,-34.6279,-46.272,-35.9783,-36.2294,-38.7757,-36.7662,-38.4499,-40.4291,-39.0946,-35.3335
-861.084,0.976951,0.4345,3,15,0,876.108,1.70135,1.05182,0.226279,0.556227,0.315713,0.424593,0.580376,1.08221,-0.451702,0.0448993,0.0651017,-0.160519,-0.165085,-0.81235,-0.355332,-1.10497,-0.000722954,-0.777589,0.200754,-1.19608,-0.128718,-3.58417,20,-36.5566,-35.7875,-37.4206,-35.7455,-41.6722,-47.5022,-36.2322,-37.0843,-36.5076,-43.7617,-43.2967,-42.4935,-34.6061,-47.5544,-34.5012,-35.8103,-38.8603,-35.9947,-39.9995,-38.4172,-35.9976,-36.1718
-865.609,0.610519,0.4345,3,7,0,875.95,1.63539,1.16782,0.0822239,1.02321,0.51049,0.351432,0.145746,0.783904,-0.79582,-0.4571,-1.3984,-0.231343,0.0613469,-0.324041,-0.0555628,-1.03252,0.132457,-0.923342,-0.130661,-1.47187,0.20411,-0.584997,20,-36.5477,-36.8024,-32.8032,-35.0145,-41.2008,-48.9352,-34.7886,-38.9812,-37.4869,-46.2847,-45.6137,-41.8496,-34.5697,-47.7331,-35.86,-35.9487,-40.1135,-35.9095,-37.9158,-38.4731,-38.2271,-37.196
-865.959,0.877891,0.4345,3,7,0,878.152,1.74125,0.774633,0.127678,0.582159,0.2337,0.436104,0.533908,1.05836,-0.517844,-0.106976,0.0959705,-0.269357,-0.477333,-1.11763,-0.711269,-1.09997,-0.113632,-0.695243,0.122787,-1.20554,-0.663089,-1.92826,20,-36.7302,-36.0168,-38.2899,-36.1342,-42.6603,-46.9997,-37.2803,-37.0312,-35.9364,-42.4185,-43.0537,-43.1425,-34.9542,-48.0327,-35.1861,-36.1465,-38.693,-36.4568,-40.3572,-38.948,-36.2132,-37.2584
-863.626,0.991309,0.4345,3,7,0,874.931,1.78715,0.87734,-0.154852,0.349631,0.438907,0.469044,0.537559,1.20249,-0.996982,-0.262078,-0.811563,-0.478067,-0.285242,-0.268797,-0.289888,-1.21597,-0.14569,-0.892603,-0.0600639,-1.14732,-0.531237,-2.59632,20,-36.9891,-36.4385,-35.6925,-34.5221,-42.1366,-48.4633,-36.5121,-38.4736,-36.4685,-43.9641,-43.9707,-41.7169,-34.7873,-47.7124,-34.6375,-36.9618,-38.588,-35.123,-39.687,-37.7756,-37.9088,-35.9882
-864.206,0.940943,0.4345,3,7,0,871.353,1.47084,1.74663,0.413812,1.13578,0.392999,0.553511,0.39776,0.59931,-0.652823,-0.193359,-0.502393,-0.0944421,-0.327908,-0.802994,-0.440479,-0.839131,0.0793321,-0.916665,-0.149804,-1.51494,-0.595738,-0.76119,20,-34.6924,-35.8503,-34.2333,-34.4942,-42.3695,-49.988,-34.8356,-36.9718,-34.8202,-49.8442,-46.2926,-42.4497,-33.7334,-49.7695,-35.6897,-34.2441,-38.0513,-36.0996,-39.1092,-39.6879,-36.571,-36.7783
-864.293,0.956456,0.4345,3,7,0,873.577,2.20199,0.708315,0.325096,0.649067,0.590139,0.499423,0.390523,1.51366,-0.541214,-0.0706862,-0.132247,-0.131316,0.33667,-0.176959,0.138365,-1.13631,0.129018,-0.536009,0.319154,-0.900178,0.124319,-2.78253,20,-37.6274,-37.181,-36.8171,-35.3945,-41.4727,-48.6381,-36.6706,-38.0807,-38.4705,-41.525,-42.8517,-41.8429,-34.9588,-48.2184,-34.4007,-37.0689,-39.9773,-35.472,-37.8186,-38.2646,-37.1888,-35.8384
-861.872,0.931596,0.4345,3,7,0,873.163,2.11014,1.81384,0.928365,1.42984,0.97998,0.834607,0.832415,1.42672,-0.0686921,0.321124,-0.0243806,0.429371,-0.114816,-0.550528,0.263118,-0.488709,0.540557,-0.411605,0.415051,-0.950089,-0.0954451,-0.187034,20,-35.3984,-36.4194,-34.8784,-35.1976,-41.8724,-47.8505,-34.8718,-36.758,-34.5456,-46.7194,-45.6871,-43.1252,-34.0926,-48.7589,-35.1287,-35.0766,-37.8691,-36.1911,-39.0322,-39.8068,-36.7289,-37.041
-864.163,0.611628,0.4345,3,15,0,878.386,1.95975,1.09106,0.26998,0.817806,0.0166642,0.630613,0.576454,1.18776,-0.37759,-0.131199,-0.205202,-0.273394,0.489846,0.0694864,-0.137708,-0.864649,0.117603,-0.676776,0.366582,-1.08182,0.151924,-3.33756,20,-37.2734,-36.5394,-36.1672,-35.843,-42.2332,-49.1105,-36.3739,-38.6859,-38.572,-42.4992,-42.095,-39.5913,-35.1908,-47.7177,-34.9725,-36.5957,-40.4829,-36.6852,-38.6514,-38.2876,-36.5885,-35.057
