lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.4247
# Diagonal elements of inverse mass matrix:
# 0.271971, 0.119723, 0.111634, 0.105034, 0.108072, 0.100932, 0.104277, 0.10793, 0.123713, 0.0963413, 0.108667, 0.111614, 0.100527, 0.161076, 0.114591, 0.108835, 0.104433, 0.101394, 0.0990159, 0.113299, 0.19467, 0.219172
-858.89,1,0.4247,3,7,0,867.977,4.53043,0.306519,0.801057,0.114726,0.851092,0.037134,0.76505,-0.0219211,0.306922,-0.304885,-0.285239,-0.183257,-0.756212,-0.172828,-0.221955,-0.0750092,0.769503,-0.0348337,0.0985683,0.199092,-0.00161771,0.453389,20,-39.6787,-40.2571,-38.8068,-38.84,-38.6612,-36.4765,-37.6871,-39.4112,-35.9883,-36.5452,-37.5872,-37.8014,-38.3553,-36.6356,-45.7952,-37.6907,-40.4407,-41.6714,-39.5996,-37.7856,-40.6072,-36.0704
-866.653,0.621949,0.4247,3,7,0,878.196,3.88902,0.793662,0.814117,0.00108573,1.2463,-0.445746,0.529024,-0.120212,0.393625,0.620151,0.243623,-1.10333,-0.260315,-1.38572,-0.0763105,-0.246028,0.200804,-0.0758562,0.669479,0.200384,0.0694071,0.202748,20,-40.6272,-39.326,-42.322,-35.6318,-35.7361,-37.4201,-36.6349,-36.1007,-38.0637,-37.6552,-37.8756,-37.5194,-37.6508,-37.7636,-42.8083,-39.4094,-42.3539,-45.0814,-41.0972,-41.9668,-38.6885,-36.8861
-867.289,1,0.4247,3,7,0,882.691,4.15266,0.956848,1.21749,1.45398,1.19442,0.379392,0.754732,-0.301085,-0.0706907,-0.535687,-0.584792,-0.44441,-0.627224,-0.451283,-0.453541,-0.00139278,0.37816,-0.762485,-0.00756077,-0.05021,0.686204,-0.250139,20,-36.4345,-39.171,-39.2021,-36.0058,-36.104,-39.5424,-34.9667,-38.0609,-34.1454,-35.3916,-35.8628,-42.8537,-37.4525,-34.4755,-45.6708,-40.6635,-47.8845,-43.4761,-43.6779,-37.4159,-38.5996,-40.9093
-853.471,1,0.4247,3,7,0,874.585,4.42875,1.0559,0.58263,0.821348,1.21143,-0.0095265,0.657676,-0.418768,0.0053006,-0.208223,-0.300563,-0.841944,-0.546242,-0.316117,-0.401512,-0.380162,-0.0897061,-0.276909,-0.120603,0.135535,0.0790771,-0.5486,20,-37.0784,-37.9549,-38.8292,-36.5748,-35.2674,-38.5754,-33.7112,-37.2413,-35.8999,-36.3482,-35.9658,-39.8513,-36.4147,-35.9215,-45.7404,-40.7819,-45.46,-42.991,-42.6685,-37.8405,-36.4497,-38.1943
-852.516,0.935116,0.4247,3,7,0,861.447,4.23357,1.03993,0.679641,0.659079,1.30927,-0.0354062,0.498624,-0.529853,0.0678804,-0.404461,-0.410179,-0.761216,-0.702007,-0.202164,-0.394949,-0.2828,0.134358,-0.0761552,-0.171598,0.174066,0.196212,-0.243353,20,-37.9098,-37.8188,-37.7117,-37.1093,-36.1247,-38.1266,-33.8872,-36.9762,-35.8754,-36.8197,-36.5725,-39.3798,-35.9627,-36.2081,-44.7532,-40.1904,-45.2717,-43.9082,-42.7275,-37.0386,-37.2781,-37.389
-851.711,0.809649,0.4247,3,7,0,863.788,4.37282,0.402762,1.06049,0.438383,0.669888,-0.278031,0.411319,-0.259874,0.133311,0.130387,-0.156962,-0.694665,-0.504669,-1.19752,-0.395162,-0.306114,0.429149,-0.25987,0.289024,-0.360768,-0.0205448,-0.351933,20,-38.3063,-39.3035,-40.3291,-35.7681,-35.524,-36.6396,-36.8709,-36.5943,-35.3977,-36.7463,-37.2729,-37.4195,-37.1003,-36.6028,-45.6337,-38.2879,-41.3491,-42.4832,-41.2614,-39.0226,-39.264,-37.3577
-854.912,0.655008,0.4247,3,7,0,863.467,4.32658,1.23112,0.65261,0.380696,1.1432,-0.463552,0.460199,-0.959688,0.0791694,-0.318141,-0.653173,-1.01083,-0.71128,-0.804219,-0.4632,-0.301401,0.0955613,-0.0503807,-0.0223303,0.0135405,-0.469966,-0.409308,20,-38.7107,-36.8193,-39.1221,-36.0283,-35.2411,-38.3878,-33.5831,-36.857,-35.2376,-37.1626,-37.0763,-38.0901,-36.2826,-35.943,-44.5749,-41.1836,-44.5032,-44.3565,-44.9123,-38.3027,-37.0277,-36.7575
-858.854,0.877565,0.4247,3,7,0,867.501,4.05589,0.141343,0.991093,0.475703,0.686983,0.0888446,0.308331,0.183091,-0.0554002,-0.147367,0.0599594,-0.677841,-0.92337,-0.666579,-0.27946,-0.377981,0.156444,-0.535198,0.176736,-0.196482,0.236183,0.287961,20,-37.6803,-40.3118,-38.9708,-37.2384,-36.2228,-37.4242,-37.1077,-36.4783,-36.9039,-36.1293,-36.7587,-38.7655,-37.5228,-37.328,-46.2434,-39.4153,-42.4146,-42.639,-40.7484,-38.6608,-39.6008,-37.8825
-854.13,1,0.4247,3,7,0,866.237,4.64153,0.486658,0.659419,0.768643,0.614131,-0.115751,0.334154,-0.304015,0.28607,-0.157476,-0.245813,-1.04399,-0.750555,-0.604408,-0.1641,0.121603,0.472977,-0.243117,0.0800315,-0.347197,0.0886895,0.153926,20,-38.1826,-39.5546,-38.9288,-38.2346,-35.6457,-37.0395,-35.3558,-36.5695,-35.8909,-37.4643,-37.9102,-39.1875,-36.4183,-36.667,-45.6859,-38.294,-42.8411,-40.8269,-40.3278,-38.0427,-39.6914,-38.3869
-856.851,0.85787,0.4247,3,7,0,866.598,4.45886,0.542414,0.984566,0.53213,0.538274,-0.471449,0.472521,0.155513,0.292288,0.0866824,-0.236476,-0.529708,-0.210621,-0.691164,-0.329789,0.110055,0.346117,-0.14919,-0.0451719,0.342489,0.304234,-0.208042,20,-38.9573,-38.9491,-38.8302,-38.1298,-37.1708,-36.2722,-37.4345,-37.3408,-36.4807,-37.1258,-37.9203,-39.7997,-36.7446,-36.6219,-44.6528,-39.0215,-40.3822,-41.0576,-41.2066,-38.5528,-39.0761,-38.7041
