lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.132299
# Diagonal elements of inverse mass matrix:
# 0.469828, 0.51904, 0.441397, 0.519008, 0.448443, 0.451679, 0.524875, 0.463706, 0.415143, 0.398891, 0.399503, 0.400274, 0.44573, 0.532272, 0.396711, 0.48, 0.402408, 0.534082, 0.452859, 0.476432, 0.577455, 1.53434, 0.511453, 0.49929, 0.570794, 0.525673, 0.467619, 0.377982, 0.415864, 0.532013, 0.528095, 0.601156
-869.449,0.826089,0.132299,5,63,0,881.323,-0.310095,0.156499,-1.1842,1.06302,-0.693952,-0.437655,0.116473,0.532706,-1.19306,-0.791298,-0.00353978,-0.0384518,0.762924,-0.990254,-1.16587,0.541497,-0.838744,-1.35405,0.643397,0.440206,-1.21473,-1.46772,1.17331,0.482523,-0.396831,0.0545897,0.0364786,0.0741128,-0.820404,-1.74342,-0.173902,-2.4679,20,-33.9278,-37.4318,-36.6449,-34.6683,-41.716,-48.2063,-35.2563,-36.3705,-34.694,-45.8574,-45.8506,-44.4054,-35.2913,-47.985,-34.0334,-34.2139,-37.3001,-37.3441,-39.7131,-41.5548,-37.0967,-36.0827
-867.893,0.944971,0.132299,5,31,0,883.407,0.605517,0.134955,-0.957089,0.816943,-0.138185,0.741102,0.481241,0.523417,-1.36022,-1.07064,-0.189892,0.331827,0.485139,-1.01389,-0.709995,0.522793,-0.407957,-1.23113,1.01345,0.160614,-1.47461,0.539587,0.84567,0.436635,-0.240025,-0.484914,0.281064,0.174838,-0.726847,-0.971789,-0.0755775,-2.06578,20,-37.3882,-36.2976,-33.7404,-35.513,-43.4025,-47.1695,-34.6386,-38.7003,-36.515,-43.9761,-45.458,-42.2725,-33.9224,-49.075,-35.3512,-35.8785,-40.3359,-35.2371,-38.879,-38.7294,-37.1824,-37.1869
-864.339,0.996523,0.132299,6,63,0,877.559,1.74925,0.907544,0.314462,-0.126822,-0.0915679,-0.567878,-0.634979,0.596352,-0.554339,0.590173,0.63413,0.508669,-1.06811,0.361054,0.182653,0.92555,0.0729976,0.0704387,-1.15248,0.832075,0.0361471,-0.927078,0.0490979,0.487207,1.0349,0.419139,-0.161001,-0.591589,-0.852028,1.12635,-1.24564,-2.35639,20,-35.4756,-35.7373,-35.8398,-34.4703,-40.1345,-51.3068,-33.9957,-36.6093,-36.9759,-47.3801,-44.6769,-43.6864,-33.4844,-50.4021,-32.7683,-34.716,-39.3346,-35.7375,-39.6879,-39.0215,-35.8898,-35.4254
-875.03,0.807225,0.132299,5,31,0,891.376,0.864345,-0.0363048,-0.768494,1.51079,-1.46273,-1.41164,0.978659,-0.34724,0.776735,0.304731,0.990707,0.818304,-1.42899,-0.173352,0.176098,-0.437983,1.23611,-0.496572,-1.11532,-0.689313,0.00671516,-0.768289,1.00896,1.5135,-0.442278,1.73713,-1.41836,-0.5788,-1.34129,1.1376,-0.252047,-0.11706,20,-36.3146,-35.7861,-36.6713,-35.4314,-41.2362,-49.5583,-37.0081,-36.741,-35.5447,-46.4285,-43.1917,-41.217,-35.9013,-49.8424,-34.8975,-37.2501,-37.8211,-36.799,-39.3091,-38.9841,-37.3988,-35.9211
-863.522,0.859436,0.132299,5,31,0,894.669,0.40868,-0.223842,-0.977521,0.853443,-0.358631,-0.222255,0.580303,-0.130589,0.404232,-0.0456723,0.0846558,0.695957,-1.06911,-0.684159,0.0238517,0.0666388,1.07846,-1.05366,-0.944487,-0.195818,0.146815,-0.181641,0.954517,0.838356,-0.2226,0.762241,-1.37475,-0.564917,-1.13917,1.00385,-0.0678697,-1.12724,20,-37.1397,-36.199,-33.8324,-35.2713,-43.4671,-46.5611,-36.5361,-37.6828,-37.4769,-42.9256,-44.832,-42.3315,-34.4024,-45.3608,-36.2645,-36.3629,-39.4532,-35.9506,-38.9515,-38.3334,-38.0529,-36.9213
-863.68,0.938827,0.132299,5,31,0,878.794,-0.418085,0.903918,-1.85807,0.379239,0.532941,0.716418,0.177471,0.843125,0.486738,-0.0599821,-0.134607,0.280804,-0.628736,0.492376,0.00630615,-0.200427,1.50859,0.210372,-0.706716,-0.591911,-0.33987,-2.42942,1.6588,-0.277823,-0.000747212,-0.383039,-1.85706,-0.637056,-0.676476,0.0238787,-1.49088,-1.30985,20,-35.1007,-36.4003,-35.1558,-33.4309,-43.1704,-47.2332,-35.9427,-38.0978,-36.2377,-44.7708,-45.8866,-42.7517,-33.6159,-46.9454,-35.643,-34.8442,-38.1345,-34.6542,-39.3533,-39.0245,-37.2882,-36.719
-872.761,0.712928,0.132299,6,63,0,887.439,1.53903,1.4436,0.515244,0.982144,0.290163,-0.0735767,0.662524,1.30412,-2.1628,0.484827,0.0401604,0.417536,-0.0856464,-0.637756,0.176077,-0.611028,-1.36422,-1.29305,-0.245153,-0.21443,0.654856,0.131352,0.898917,0.73207,0.477221,0.782164,2.03208,0.0301687,-0.0911383,1.0761,0.752395,-0.125849,20,-36.9597,-37.1513,-34.5025,-34.5135,-41.8731,-51.7585,-35.0633,-37.4169,-37.3865,-47.3476,-43.9459,-42.3209,-33.8687,-49.1463,-32.7648,-35.5579,-40.2113,-36.3797,-38.6874,-40.9668,-35.7007,-36.1329
-868.954,0.83174,0.132299,5,31,0,887.927,1.33607,1.28246,0.44615,0.819826,0.660462,-0.257251,0.356853,1.03064,-1.32042,0.0461965,-0.0594806,0.407355,0.816567,-0.485856,-0.0385784,0.494652,-0.784808,-0.970849,0.717402,0.478354,-0.572457,-1.69761,0.24127,0.0359896,0.0315382,0.68866,0.592226,0.267337,-0.321207,-0.821149,0.374021,-1.68157,20,-35.7073,-38.569,-36.725,-34.3565,-41.0485,-48.2791,-35.9532,-36.8084,-36.6779,-45.9607,-45.9437,-43.9527,-34.665,-46.0789,-34.0949,-35.8044,-37.5864,-35.9066,-39.6243,-40.709,-37.9736,-36.0134
-869.245,0.943326,0.132299,5,31,0,880.401,1.27178,1.07499,-0.0873773,0.934618,0.0160948,-0.871076,0.267818,0.526968,-0.944624,0.0809277,-0.859712,-0.394643,0.432619,-0.0673792,-0.326854,0.453924,-0.24073,-0.555121,0.190099,0.260253,0.00868994,0.0952546,0.058301,0.0313164,-0.611316,0.738032,0.183752,-0.772948,-0.188187,-0.442576,-0.340118,-1.73075,20,-37.6457,-37.4329,-36.0352,-36.1153,-40.3986,-50.2991,-36.6559,-39.3245,-37.4961,-46.6928,-41.1051,-41.124,-35.2568,-49.0211,-35.3633,-35.4703,-41.1253,-36.9724,-36.7998,-39.2714,-37.409,-35.2554
-866.236,0.997964,0.132299,5,31,0,883.159,1.6644,1.15685,0.117399,0.461161,0.69751,-0.142059,0.0113985,-0.133149,-1.18439,-0.241376,-0.22152,0.459558,-0.0563128,-0.508039,0.271397,-0.218522,-0.360112,-1.17184,0.135647,-0.366747,-2.15024,-1.26008,0.102865,-0.200028,0.484036,0.717937,0.70344,-0.456865,-0.602766,0.0332041,0.0691661,-0.71801,20,-37.3143,-36.0025,-33.5961,-35.9416,-42.8106,-46.9684,-35.4275,-39.3829,-36.779,-43.6636,-44.3237,-40.8143,-36.0407,-49.908,-35.8722,-36.3548,-40.3414,-36.3176,-38.0094,-38.6842,-37.411,-35.3887
