lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.1539
# Diagonal elements of inverse mass matrix:
# 0.58554, 0.481415, 0.526416, 0.376927, 0.42608, 0.308598, 0.361247, 0.347991, 0.393818, 0.313694, 0.339386, 0.308893, 0.413257, 0.458099, 0.318572, 0.3466, 0.394774, 0.454457, 0.403201, 0.356665, 0.488517, 1.66966, 0.580691, 0.531158, 0.433829, 0.438529, 0.414589, 0.389808, 0.307744, 0.456509, 0.511688, 0.48004
-867.479,0.903851,0.1539,5,31,0,883.484,2.03598,-0.48916,0.51582,0.871987,-0.654476,-0.000604835,1.11345,0.867561,-1.30409,-0.51311,-0.0311688,-0.125912,0.559501,-0.687653,-0.92429,0.647757,-0.162343,-1.33834,1.00346,0.378674,-0.0882288,-0.337496,-0.623116,1.33212,-0.482416,0.132167,0.103814,0.439181,-0.557364,-0.849554,0.154716,-1.78208,20,-37.5864,-36.0539,-35.9257,-34.5833,-40.7765,-47.39,-35.2159,-38.5438,-36.4174,-44.8038,-44.572,-43.9804,-34.0849,-45.9985,-34.0115,-36.5239,-39.8327,-34.9229,-41.0928,-37.6714,-38.8651,-37.1174
-866.769,0.928163,0.1539,5,31,0,882.191,1.01762,1.89871,-0.301302,0.780015,0.414633,0.29211,-0.360817,1.13433,-0.0477661,-0.0944,-0.855656,-0.961548,-0.572504,-0.27158,0.243692,-0.855209,0.798197,-0.363689,-0.650726,-0.944193,-1.07291,-2.99183,0.571817,-0.317144,0.452331,-0.236526,-0.835135,-0.173261,0.3766,0.387838,-0.539444,-0.437137,20,-35.7323,-36.1807,-35.3673,-34.3309,-39.9292,-50.7348,-34.4292,-36.896,-36.4653,-49.4541,-46.6549,-42.3108,-34.0565,-50.16,-34.0032,-35.919,-38.9024,-35.5289,-38.4187,-39.2295,-36.5311,-34.2055
-865.218,0.861034,0.1539,5,31,0,880.537,0.761301,0.923149,-0.0967466,0.0117549,1.11403,0.747248,0.00395988,1.14491,-0.342099,0.0679906,-0.991213,-0.444107,-0.341121,-0.385547,-0.114972,-0.653604,0.681533,-0.514496,-0.19383,-0.793422,-1.14698,-1.88419,0.486946,-0.604158,0.245011,-0.242635,-0.689663,-0.758733,0.246807,0.140281,-0.48602,-0.694837,20,-37.3514,-38.2323,-35.1762,-34.9428,-44.5614,-45.4635,-36.9179,-38.9396,-36.8346,-41.4928,-44.1531,-42.9471,-33.794,-45.0183,-36.1229,-34.9848,-40.2647,-36.0207,-38.2431,-41.1603,-37.2636,-36.7318
-863.414,0.921614,0.1539,5,31,0,880.688,1.61001,-0.324397,0.38314,0.945988,-0.532855,1.17007,0.479887,1.64557,-0.962167,0.376992,-0.831876,-0.283184,-1.02959,0.00650286,0.24468,-0.596474,-0.113259,-0.275035,-0.795604,-0.781472,-0.05312,-1.88281,0.231122,1.28625,-0.0194782,-0.115757,0.192618,-0.557198,0.305359,1.11316,-0.334014,-0.382039,20,-36.6793,-37.3424,-34.9722,-34.4198,-44.693,-47.0653,-37.3086,-37.4066,-36.24,-42.4821,-45.0542,-42.8867,-33.912,-45.6919,-35.7774,-35.2129,-38.9885,-35.4171,-37.8737,-40.0379,-37.4083,-35.8388
-862.217,0.969416,0.1539,5,31,0,876.758,1.49883,-0.255214,0.368861,0.893648,-0.50829,1.09124,0.361731,1.57022,-0.926703,0.343816,-0.853996,-0.46264,-0.975074,-0.0375851,0.235921,-0.751052,-0.118674,-0.280552,-0.712606,-0.751455,-0.109551,-1.8197,0.136549,1.008,-0.0530357,-0.311433,0.078627,-0.460916,0.388093,1.05525,-0.234386,-0.356725,20,-37.4066,-37.8925,-35.6375,-35.0032,-43.4781,-46.3708,-36.9293,-37.6171,-36.9888,-41.5684,-44.3183,-42.1912,-34.51,-44.5158,-35.5328,-35.9358,-39.48,-35.6592,-38.1911,-39.9309,-37.1921,-36.0755
-864.946,0.883935,0.1539,5,31,0,876.321,0.472034,0.911744,-1.2721,-0.234517,-0.00372608,0.510372,-0.240468,1.18383,-0.0935511,0.00576934,0.0705811,0.367209,1.12973,-0.0270948,0.0776858,0.813024,0.597824,-0.113158,0.921105,0.355239,0.795179,-1.26038,1.41431,0.0156307,0.857708,0.171027,-0.682428,-0.209619,-0.747506,-0.7414,-0.472785,-1.63859,20,-37.3031,-36.2048,-35.4341,-34.9776,-43.0397,-49.432,-37.3019,-38.1034,-38.9709,-42.5066,-43.2197,-40.0552,-34.3564,-47.1999,-35.8936,-37.038,-40.1612,-36.1268,-39.48,-38.2118,-36.1196,-34.153
-861.319,0.952028,0.1539,6,63,0,876.263,1.80257,0.25736,0.635672,0.659913,-0.320719,-0.48918,0.499462,-0.429247,-0.891534,-0.17762,-0.464169,-0.0384662,-1.17761,-0.191594,-0.444649,-0.588687,-0.172161,-0.524654,-1.39554,-0.947893,0.324853,-2.02914,-0.212936,0.694323,0.0118528,0.86891,0.0794658,-0.124803,-0.465034,0.889195,-0.444848,-0.612232,20,-34.5555,-37.4845,-33.7592,-33.7334,-43.7876,-48.6087,-34.6875,-37.9249,-35.7412,-44.4382,-45.4206,-42.2852,-34.2609,-47.5761,-35.2283,-34.6829,-38.0559,-36.7982,-39.9243,-40.7702,-36.6,-35.4205
-864.232,0.833243,0.1539,5,31,0,876.077,1.24106,-0.409468,0.0317678,1.02498,-1.04912,-0.396234,0.904599,-0.152168,-0.970525,-0.54328,0.935922,1.12349,-0.460085,-0.441931,-0.596296,-0.0599742,0.0496315,-0.756781,-0.677867,-0.651771,-0.623261,-0.988437,0.39939,1.19903,-0.709999,0.890942,-0.153796,0.269744,-1.42019,0.202128,-0.222317,-0.99817,20,-35.0765,-37.7956,-35.6289,-33.2727,-44.0777,-48.3333,-36.1026,-37.841,-36.8723,-43.5106,-44.9999,-41.6651,-33.7689,-48.5553,-35.5584,-34.9618,-38.4429,-35.5363,-38.5314,-40.6716,-36.4235,-36.3042
-862.065,0.92282,0.1539,5,31,0,878.114,0.0907313,1.31249,-1.00554,-0.879279,0.715716,0.0734025,-1.05174,0.764816,-0.14401,0.0230918,-0.404923,0.0188741,0.244333,0.0271664,0.0145907,-0.0135052,0.0535028,-0.301192,0.593034,-0.44485,-0.0883135,0.394793,1.0555,-0.146949,1.35013,0.200869,-0.673084,-0.280517,-0.33823,-0.774315,-0.97528,-1.26321,20,-35.338,-36.2431,-35.2077,-35.0903,-41.5729,-47.8028,-35.2226,-35.5131,-35.7428,-47.7776,-46.489,-44.0193,-34.2868,-46.7869,-34.7183,-35.5265,-36.8031,-35.6686,-39.8058,-38.5556,-38.1762,-37.9857
-860.972,0.960676,0.1539,5,31,0,874.075,0.762071,1.36962,-0.947953,-0.814682,0.733007,0.33745,-1.37621,0.813623,-0.799667,-0.314841,-0.357391,-0.176029,-0.0532254,-0.443894,-0.485268,0.24686,0.346785,-0.6843,-0.0184655,0.224403,0.136289,-2.74728,0.502493,-0.578185,1.26614,-0.268939,-0.459006,-0.25169,-0.477096,-0.493997,-0.309657,-1.90564,20,-36.5054,-36.2418,-35.6463,-34.1914,-40.7633,-48.0613,-35.513,-38.9663,-36.1504,-45.5494,-44.2321,-42.2409,-34.2773,-47.8602,-35.0909,-35.018,-39.6699,-34.6252,-38.4345,-37.7919,-37.132,-35.7685
