lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.162599
# Diagonal elements of inverse mass matrix:
# 1.17894, 0.92027, 0.499036, 0.368614, 0.438994, 0.498115, 0.422733, 0.377045, 0.298929, 0.413662, 0.254022, 0.409388, 0.416914, 0.317742, 0.399401, 0.376794, 0.364914, 0.306961, 0.381165, 0.368532, 0.297067, 0.326439, 0.921131, 0.448157, 0.486066, 0.461545, 0.385876, 0.414602, 0.451973, 0.361802, 0.424062, 0.350367
-857.99,0.771018,0.162599,6,63,0,875.692,2.93203,0.349071,-0.191565,0.058802,0.428505,-1.49333,-0.479981,0.344784,0.618133,0.122671,0.444903,-0.294756,-0.70716,-0.286744,-0.518371,0.941081,0.487704,0.861116,-0.185484,0.118663,0.625969,0.365608,0.842364,1.43793,0.476089,1.05548,-0.622031,-0.791857,-0.22965,-0.624804,0.265143,-0.261151,20,-37.8216,-37.0823,-38.612,-36.021,-35.1698,-38.2847,-34.7308,-36.6605,-35.4878,-36.6876,-36.395,-36.9556,-37.6738,-36.5611,-43.8874,-40.9444,-44.6839,-45.6397,-44.5088,-38.7827,-37.7668,-37.6777
-857.047,0.925877,0.162599,6,63,0,868.406,3.44523,0.648425,0.583673,0.656588,0.989729,-0.444405,-0.109653,-1.19068,-0.440118,0.227777,-0.145017,-0.348688,-0.153504,-0.917974,0.0304817,-0.806088,0.558341,-0.99235,0.19839,-0.260105,-0.452225,0.39333,-0.108351,-0.0323648,-0.885991,-0.522352,0.166367,0.394323,-0.783162,-0.399281,-0.83912,-0.524833,20,-37.4645,-39.0843,-36.8032,-36.2226,-36.0998,-39.154,-36.1789,-35.6016,-36.035,-38.1524,-38.8559,-36.8716,-35.1186,-37.9913,-43.789,-40.6237,-43.1806,-42.3531,-44.7425,-36.1562,-39.8016,-37.2794
-859.897,0.842004,0.162599,5,31,0,876.676,2.64136,-0.405684,0.166174,1.03469,0.605998,-0.816575,-0.646523,0.46466,0.487147,-0.385176,-0.0772251,-1.09668,-0.165438,-0.0525566,-0.29851,0.336904,-0.0762932,0.508664,0.00309674,-0.586525,0.197838,0.847767,1.57734,1.22379,0.0569475,1.16263,-0.299384,0.348721,0.748801,0.192482,0.103469,0.842081,20,-37.6525,-38.5454,-37.3107,-37.4647,-35.6781,-37.1097,-35.241,-35.349,-35.8674,-39.6334,-39.5072,-38.4207,-34.6277,-38.2794,-43.8467,-39.5121,-45.7901,-44.3583,-42.4663,-36.3388,-38.1966,-38.9073
-868.626,0.836077,0.162599,5,31,0,882.022,4.12701,0.545961,1.88823,0.836149,0.806262,0.525152,1.29037,-0.152462,1.33783,0.840383,0.194857,0.297869,-0.242142,-0.222399,0.126656,0.275711,-0.716389,0.843388,0.0139204,-0.892414,1.37355,0.220545,0.989007,-0.670097,-0.333754,0.00245518,-0.0739522,-0.852832,-0.773121,-0.30076,-0.125664,0.945868,20,-36.2137,-37.2869,-39.623,-37.6174,-34.7504,-38.8678,-34.5671,-40.3043,-35.881,-37.0937,-38.3185,-38.6845,-37.513,-36.3823,-48.5203,-42.5436,-41.3287,-40.8056,-45.5907,-37.9303,-38.4742,-36.7864
-867.96,0.891835,0.162599,5,31,0,888.671,2.62945,-0.250837,1.65505,0.163053,0.346239,0.280174,-0.458102,0.402891,1.06728,-0.0820056,0.0425614,-0.127932,0.458175,-0.270859,0.0152746,0.809837,0.00549709,0.605682,-0.304532,-0.997835,-0.189702,1.08001,1.15168,-0.138004,0.160592,0.771958,-0.670614,-0.468431,0.170799,-0.16145,-0.354448,0.447493,20,-35.9707,-38.3826,-37.7339,-37.3323,-36.3531,-38.7825,-37.5371,-37.7673,-35.8849,-39.1727,-40.4005,-36.2322,-37.2692,-38.3809,-44.1218,-40.3263,-43.5025,-43.3146,-45.4197,-36.9358,-39.2516,-39.1915
-859.281,0.992934,0.162599,5,31,0,880.867,4.49342,0.370788,1.01231,0.705492,0.366199,0.153014,-0.150427,-0.00711574,-0.688638,0.739488,-0.0553711,-0.340063,0.349182,-0.013438,1.02215,-0.60407,0.521344,-0.789229,0.198861,-0.42586,0.46769,0.132253,0.0834949,-0.387228,-0.419366,0.395933,-0.343209,0.558829,-1.14332,-0.603526,-1.62173,-0.482619,20,-36.8459,-39.6981,-39.2538,-37.7073,-34.1224,-37.2364,-34.8424,-36.1087,-35.4388,-37.6849,-37.4023,-37.2815,-35.7395,-36.7217,-48.6219,-40.3494,-43.8403,-43.4807,-42.2789,-37.9155,-38.6714,-37.433
-858.75,0.858535,0.162599,5,63,0,873.258,4.48624,0.440204,1.18228,0.621538,0.333952,-0.0974495,0.103857,-0.242165,-0.404034,0.560159,-0.0675409,0.299194,0.581384,-0.48524,0.478496,-0.454836,0.73557,-1.14242,0.375148,-0.394295,0.727995,0.140675,0.0295421,-0.690496,-0.580308,-0.0887018,-0.593404,0.075495,-1.13707,-0.846602,-1.44357,-0.48774,20,-37.9531,-39.4423,-39.9902,-35.7203,-36.4227,-38.0347,-37.6853,-37.8407,-33.9983,-35.3481,-36.446,-37.6576,-37.41,-34.8017,-46.3987,-39.971,-42.123,-41.8485,-43.0341,-38.2404,-40.1625,-37.1891
-857.728,0.833948,0.162599,5,63,0,876.723,2.19513,-0.336477,0.853797,0.070249,0.79574,-0.24933,0.0973748,0.380501,-0.368362,0.583093,0.0898935,-0.329586,-0.91518,-0.352937,-0.302402,0.716487,1.20486,-0.699889,-0.396937,0.831768,0.901265,0.312897,2.07363,0.70744,1.15179,0.940741,-0.282928,1.08111,-0.0288762,0.259143,0.514237,-0.787352,20,-36.4521,-37.1669,-39.6818,-35.9192,-33.676,-38.5851,-33.6061,-36.1311,-35.2186,-37.1567,-37.6157,-38.3429,-36.7555,-36.3093,-44.0856,-41.7477,-45.3615,-44.6174,-44.5004,-38.9696,-37.2861,-37.471
-856.796,0.896416,0.162599,5,31,0,869.537,2.86622,0.145002,1.04836,-0.739004,0.434094,0.0483274,-0.407719,-0.655603,0.607544,-0.238952,0.624892,-1.01231,0.11895,0.544705,0.668459,-0.439805,1.25033,0.252169,-1.2027,0.901589,0.789505,1.59191,1.18386,-0.0245397,1.69775,0.957547,0.604386,-0.3451,0.475484,-0.696277,-0.731989,-0.627843,20,-38.4125,-38.1398,-38.9179,-36.4999,-36.1458,-37.7415,-35.1963,-35.9556,-35.2844,-35.5992,-35.8136,-38.8996,-36.7828,-35.1579,-41.9329,-40.4807,-44.9935,-43.575,-43.029,-38.669,-38.5015,-37.5304
-852.831,0.652677,0.162599,6,63,0,872.079,2.22673,-1.50773,1.28384,-0.063691,0.288455,0.0756549,-0.185953,-0.969724,0.205234,-0.576091,-0.0933942,-0.928872,-1.29649,-0.794923,-0.910978,-0.99406,0.445281,-0.376587,-0.361584,0.309148,-0.13365,0.15806,2.14857,-0.392063,0.562661,0.70259,0.592789,-0.0425677,0.442062,-0.204759,0.367783,-0.434297,20,-37.7376,-38.0431,-39.9824,-35.745,-35.6268,-36.6312,-35.5498,-37.1754,-34.899,-35.8603,-37.0647,-38.1426,-37.5828,-35.5432,-45.1539,-38.8847,-43.5158,-43.5968,-41.85,-38.775,-37.4072,-36.948
