lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.129814
# Diagonal elements of inverse mass matrix:
# 1.30574, 0.993261, 0.368135, 0.366187, 0.310107, 0.376664, 0.36075, 0.353793, 0.442309, 0.465439, 0.247606, 0.460329, 0.386647, 0.338328, 0.392029, 0.378852, 0.373475, 0.42052, 0.387613, 0.367177, 0.307325, 0.318279, 1.11098, 0.436892, 0.366732, 0.359499, 0.484232, 0.497169, 0.445578, 0.310427, 0.382715, 0.435521
-857.087,0.816239,0.129814,5,63,0,878.941,3.11769,-0.594971,0.900105,-0.540057,-0.275391,-0.659067,-0.414828,-0.978655,0.154191,0.451868,-0.260365,-0.205446,-1.45826,-1.10577,-1.26731,-0.650133,-0.372276,-0.747609,-0.72928,-0.811218,0.117822,-0.484835,0.448476,-0.553014,0.128779,0.258764,-0.521601,-0.676097,-1.13425,-0.725884,0.186319,0.0645291,20,-38.8115,-38.6115,-40.3012,-35.3066,-36.6008,-36.8971,-36.6291,-38.0297,-35.667,-35.5663,-37.1021,-38.5572,-37.2773,-36.1554,-44.9199,-38.1153,-41.7001,-42.6785,-42.2301,-38.8404,-39.576,-36.4402
-864.158,0.883098,0.129814,6,63,0,879.593,2.96564,-0.603136,-0.722786,0.466837,1.85932,-1.23667,1.66394,-1.04981,-0.101649,-0.592463,-1.17579,-1.19339,-1.69848,-0.808523,-1.37544,-0.7554,0.157592,-0.908826,-0.0875509,-0.28267,-0.595944,-0.664605,0.574146,0.553745,-0.424921,-1.6075,0.145716,0.0225617,-0.154138,-0.0908636,0.179904,-0.576527,20,-37.8333,-38.9489,-40.4021,-38.4797,-35.9757,-36.8577,-35.0398,-38.34,-34.4968,-37.6908,-38.7675,-38.8,-37.6328,-35.5282,-44.2838,-39.0896,-43.3244,-41.7573,-40.4298,-38.9884,-37.7926,-38.0601
-866.97,0.97292,0.129814,5,31,0,879.233,2.46304,-0.477424,-0.516512,0.554582,2.19063,-1.24125,1.15796,-0.780094,-0.48505,-0.601014,-0.979448,-0.856697,-1.97519,-0.742123,-1.62458,-1.28698,0.00890986,-0.526083,-0.0638484,-0.568487,-0.8411,-0.526832,0.860284,0.508887,-0.947209,-1.93984,-0.420977,-0.646637,-0.672843,-0.247882,0.592188,-0.358649,20,-37.5713,-39.3745,-36.6112,-36.6414,-36.7699,-40.3294,-36.1416,-36.3016,-36.3773,-36.1032,-35.1394,-38.1332,-35.2123,-36.2164,-45.1458,-42.2336,-44.4836,-43.1092,-45.4214,-36.0684,-39.4018,-37.3532
-865.939,0.963152,0.129814,5,31,0,882.554,2.15656,-0.581426,-0.0264855,0.758592,2.29783,-1.27819,1.21829,-0.575018,-0.1353,-0.70989,-0.779522,-1.3264,-1.97433,-1.25678,-1.72162,-1.17366,0.0276033,-0.318925,-0.378985,-0.630431,-0.945991,0.115247,0.432372,0.187756,-0.741136,-1.68746,-0.305764,-0.548352,-0.146094,-0.213467,0.304194,-0.438782,20,-36.9933,-38.5094,-38.2128,-36.0458,-35.994,-36.6449,-36.2767,-36.2241,-35.7797,-37.1118,-37.5403,-39.2587,-35.8755,-36.8236,-42.4952,-39.7879,-47.4316,-44.8796,-42.2267,-37.1142,-39.5394,-39.3302
-864.089,0.994402,0.129814,6,63,0,879.462,3.7046,0.542787,1.36828,-0.567172,0.434238,0.243813,0.428757,-0.183026,-0.433652,1.08709,0.686647,0.525041,1.49728,0.585142,1.1475,0.360114,0.351646,-0.330077,-0.347707,0.363508,1.02606,1.04167,0.598769,0.102701,1.60229,0.815279,-0.11567,1.02779,-0.47275,-0.473626,-1.39921,0.397077,20,-40.9473,-37.8325,-42.6398,-35.7593,-36.5614,-36.4774,-35.6121,-37.8562,-34.6148,-37.6321,-37.4985,-38.638,-39.4547,-36.5157,-43.5144,-37.2791,-41.3503,-44.5013,-41.1524,-41.3135,-36.6967,-36.3304
-865.922,0.781699,0.129814,6,63,0,886.646,2.93165,-0.824946,-0.204881,0.396464,0.328945,-1.28824,0.232214,-0.402805,0.491863,-0.937163,-0.609769,-1.44937,-1.73961,-1.69049,-2.00829,-0.751051,-0.355697,-0.210299,0.923277,-0.394699,-0.0729339,-0.317041,0.988166,0.183767,-1.29692,-0.418165,-0.979614,-1.12489,-0.233448,-0.444105,0.131961,-0.468625,20,-39.4413,-38.4778,-41.9407,-34.3082,-35.0346,-38.3848,-35.3708,-37.8949,-34.3924,-36.4601,-37.1633,-37.0173,-38.6436,-36.0702,-47.5805,-40.705,-41.4859,-44.3368,-43.9348,-40.305,-37.2085,-34.737
-860.359,0.820566,0.129814,5,63,0,887.112,1.71157,-1.96759,1.31186,-0.250096,-0.107052,0.131628,-0.951089,-0.499549,0.132161,0.764603,-0.240064,0.400772,-0.406619,-0.0216405,-0.36569,-0.246435,-0.122238,-0.327563,-0.605113,-0.125546,-0.191209,0.35887,2.44598,-0.845635,-0.343653,0.559193,-0.397815,-0.403132,-1.60329,-0.60166,-0.560991,-0.525672,20,-36.6431,-38.0729,-36.5365,-38.9792,-35.9448,-38.4036,-35.1914,-36.8264,-36.6158,-37.977,-38.4262,-36.8125,-35.6392,-37.3456,-46.8338,-41.2296,-42.6113,-42.9666,-45.0618,-36.5772,-37.5261,-37.3436
-862.498,0.860882,0.129814,6,63,0,875.976,4.68883,0.473586,-0.0496308,0.111422,0.746601,-0.852175,0.684406,-0.0922719,0.21669,-0.702343,0.426413,-1.24761,0.372349,-0.378927,0.321799,0.27688,-0.233633,-0.320263,0.496807,0.00695524,0.00798989,0.394887,-0.0627373,1.10891,-0.0611839,-0.0687453,-0.364683,0.241736,0.709995,-0.0739943,-0.510529,0.333629,20,-39.3587,-39.3185,-39.7816,-37.0183,-36.3618,-37.9522,-35.5806,-37.5753,-37.5327,-38.143,-38.6344,-37.7687,-37.9496,-39.0546,-47.2957,-37.5443,-39.7241,-42.518,-41.2688,-39.2348,-37.9069,-36.183
-863.924,0.959485,0.129814,5,31,0,876.264,4.20747,0.424592,-0.44225,-0.144859,1.13509,-1.24806,-0.0835398,0.0190327,-0.134874,-1.1527,0.0543242,-1.63944,-0.0134624,-0.0151012,0.252661,-0.274146,-0.622431,-0.618146,-1.14394,-0.525727,0.950062,0.333968,0.495373,1.11145,0.511354,-0.359958,-0.335404,0.449799,0.586876,-0.596767,-0.787346,0.517037,20,-37.5248,-39.3899,-35.6687,-38.0223,-35.9437,-38.9971,-35.2035,-34.5929,-36.4504,-38.6871,-39.0931,-39.892,-33.4264,-37.5784,-47.3468,-41.8013,-43.7608,-42.4708,-44.274,-35.5262,-37.9673,-38.2387
-865.604,0.954902,0.129814,5,63,0,878.859,2.24395,-0.213886,-1.09533,-0.606984,0.050558,-2.54783,0.194737,-0.0604104,-0.141827,-0.736409,0.405478,-1.00351,-0.251496,-0.394527,-0.0141682,0.359438,0.00504262,-0.0783075,-0.609164,-0.295197,-0.338831,0.158491,0.612699,1.79225,0.196136,-0.155682,-0.926574,-0.613493,0.247356,-0.681748,-0.677377,-0.340722,20,-38.0241,-37.674,-39.4142,-36.4919,-36.7568,-38.614,-37.0047,-38.6403,-37.3062,-37.0521,-37.4395,-37.308,-38.5116,-38.3263,-44.3732,-40.4406,-40.3345,-41.9843,-44.9901,-38.6933,-39.4042,-36.7745
