lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.148665
# Diagonal elements of inverse mass matrix:
# 1.13408, 0.926755, 0.386545, 0.325919, 0.415373, 0.389797, 0.421933, 0.40762, 0.436426, 0.381757, 0.320028, 0.424565, 0.487792, 0.342227, 0.510846, 0.402838, 0.327372, 0.412743, 0.347158, 0.311995, 0.373079, 0.37947, 1.05373, 0.420971, 0.390179, 0.420148, 0.428523, 0.451435, 0.473964, 0.411287, 0.517174, 0.382442
-865.807,0.709676,0.148665,5,47,0,878.242,3.51225,-0.323015,0.297453,-0.388541,1.11797,-0.998,-0.101067,0.231682,-0.178053,-0.156004,-0.240588,-0.965802,-0.77195,-1.39697,-0.167435,0.389684,-0.834116,-0.835377,-0.217485,-1.34948,0.213785,0.478299,0.874159,0.454535,-0.362575,-0.265513,-1.1301,0.367896,-0.343081,-0.0769781,-0.559535,0.746095,20,-37.8916,-39.3482,-37.0481,-36.8629,-35.5417,-38.0696,-35.3559,-35.3664,-36.8992,-38.5391,-39.7912,-36.5075,-35.2651,-38.9952,-47.5163,-40.5616,-44.0066,-44.9264,-44.2893,-36.784,-39.9037,-35.3094
-857.203,0.784591,0.148665,6,63,0,883.782,4.18077,0.367776,0.884471,0.0768055,0.854848,0.21725,0.186663,-1.05381,0.570766,-0.139759,0.668028,-0.194854,0.0318616,0.217854,-0.215864,-0.673629,1.11656,-0.362678,0.0277489,0.73477,0.25716,0.325357,0.316392,-0.269967,0.173019,0.211037,0.45457,-0.0282514,-0.259871,-0.874085,-0.493517,-0.864782,20,-38.1282,-38.5312,-39.1833,-36.7596,-36.1501,-37.7295,-35.5415,-37.6088,-34.995,-37.4362,-38.7874,-37.0696,-37.6371,-37.0772,-45.4883,-38.8223,-42.9023,-43.1396,-41.8055,-38.2683,-38.0161,-37.1203
-856.817,0.687798,0.148665,6,63,0,876.48,1.25969,-1.76377,-0.110237,-0.089642,-0.123651,-1.58615,-0.622466,0.0380991,0.0909914,0.519054,-0.567369,-0.944103,-0.375312,-1.00424,0.201286,-0.161159,0.200395,0.17234,-0.566042,-0.0443996,-0.520243,0.0230256,2.31454,0.91148,0.0509077,0.872614,-0.447411,-0.482462,-0.764191,-0.103596,-0.726179,-0.359468,20,-37.8696,-38.2845,-38.7885,-36.8358,-34.7211,-36.9187,-34.9954,-36.1604,-36.6042,-37.0142,-36.9351,-37.7153,-35.4112,-36.7865,-44.8863,-40.7298,-43.2555,-44.2016,-44.0895,-38.5082,-38.7774,-37.4883
-860.017,0.82072,0.148665,5,63,0,873.315,1.76348,-1.68334,-0.372042,0.345,-0.0629987,-1.08249,-0.677076,-0.136689,0.317634,-0.407691,-0.826862,-0.200117,0.736469,-0.775071,0.462476,0.343599,0.588738,-0.391219,-0.574983,0.0988962,-0.746497,-0.533174,1.94175,0.48416,0.0671545,0.587265,-0.789681,-0.568269,-0.578465,-0.0640434,-1.4659,-0.654085,20,-37.6711,-38.1832,-38.433,-37.4352,-37.0205,-38.1006,-36.224,-38.1216,-35.2022,-36.781,-37.4643,-39.8856,-37.4825,-35.7139,-43.1416,-38.8634,-44.6375,-41.6888,-41.6248,-37.4527,-38.6744,-39.6138
-856.442,0.886925,0.148665,5,31,0,877.837,0.711353,-2.46498,-0.262686,0.561235,0.419174,-1.52069,0.0535884,1.07667,0.155069,-0.483293,0.197531,-1.21466,-0.240373,-0.865946,-0.129368,0.84718,-0.181227,-0.100992,0.524516,-0.272519,0.69334,0.996579,3.0896,0.702561,-0.555378,0.223407,-1.58615,-0.471658,0.0946855,-0.814374,-0.764989,0.0157006,20,-39.0627,-37.9365,-40.6306,-35.033,-35.5416,-37.1829,-35.8738,-37.0944,-35.2558,-35.9479,-36.1673,-37.9754,-37.6441,-35.3898,-43.5922,-40.1069,-42.9067,-43.6302,-42.4047,-39.5906,-37.7312,-36.5047
-857.699,0.65201,0.148665,5,31,0,870.005,5.19517,1.7115,1.2432,0.0062096,0.575508,0.200488,-0.317913,-0.367267,-0.0374654,0.766638,-0.603096,-0.0268805,-0.381623,-0.958989,-0.0980315,-0.642422,0.841857,-0.258388,-0.93144,0.0935969,-0.246638,0.404451,-0.279578,-0.273369,0.951488,0.354692,0.27432,0.266261,-0.773848,0.0694066,-0.242871,-0.275312,20,-37.244,-39.3294,-37.9647,-35.881,-35.0418,-39.4845,-35.8692,-34.4635,-34.2766,-37.1243,-36.8163,-38.9559,-34.3839,-35.1125,-45.7804,-42.6379,-44.8403,-41.8399,-45.6952,-36.5699,-38.5667,-38.76
-861.082,0.943287,0.148665,5,31,0,870.63,1.38312,-1.6394,0.736457,1.31288,0.284061,-0.544566,0.116755,0.660551,0.336846,-0.42912,0.0950991,-1.10502,-0.518379,-0.48016,0.170073,0.804187,-0.30102,0.127895,1.33079,-0.432996,0.207058,0.912538,2.86051,0.265167,-1.04496,0.170529,-1.43591,-0.100473,0.287408,-0.516644,-0.735872,0.482698,20,-39.6439,-38.1869,-40.2551,-35.0669,-35.7232,-38.5522,-35.0465,-36.087,-34.6139,-37.7156,-37.99,-37.8319,-36.6656,-36.5525,-45.4722,-41.4758,-41.8386,-43.2786,-45.9694,-38.4697,-37.4379,-34.853
-864.249,0.901748,0.148665,6,63,0,881.132,3.13855,-0.568127,1.87838,-0.447442,0.0523337,0.949649,-0.675805,-0.96047,-0.0618189,0.652255,0.882281,0.138991,-0.505039,0.584599,-0.233026,-0.839796,0.965762,-0.360327,-1.27858,0.566574,0.686046,0.543524,1.0059,-1.08541,1.22808,1.41842,0.814568,0.0698673,-0.448557,-1.01036,-0.229928,-0.788865,20,-36.5788,-38.8163,-39.5354,-37.3705,-36.3743,-36.5134,-35.7568,-38.1241,-35.6359,-35.7,-36.652,-38.7777,-38.0793,-35.9946,-44.7043,-38.7789,-46.0272,-44.2191,-39.9533,-39.0079,-38.3326,-38.7981
-859.419,0.914955,0.148665,5,31,0,878.087,3.77972,0.520636,-0.300058,1.02316,0.916462,-1.38279,0.106432,0.00649656,-0.248484,-0.130705,-0.527544,-0.840449,-0.480734,-0.71691,-0.0202367,0.00137445,0.282369,-0.540117,0.412063,0.0619344,-1.05115,-0.891745,0.025014,1.15988,-0.409357,-0.25128,-0.569884,0.43253,-0.432726,0.0102606,-0.696753,-0.0687804,20,-39.5594,-38.7257,-38.4379,-36.4526,-36.0451,-36.8165,-34.8235,-34.6019,-35.2733,-38.2467,-38.5443,-39.9568,-35.1697,-37.5108,-44.9342,-39.1887,-43.6309,-43.9838,-43.2826,-37.5289,-38.6084,-38.068
-856.88,0.999132,0.148665,5,63,0,868.498,3.05211,-0.477638,0.943672,-0.177854,-0.219804,-0.424783,-0.295069,-0.0590456,0.65171,0.377166,0.724816,0.0870572,-0.183858,0.451405,0.0609143,0.13879,0.425222,0.38388,-0.404125,-0.151122,0.204232,0.840145,1.97808,0.696807,1.29249,1.87549,0.396639,-0.221553,0.17447,-0.438825,0.208025,0.713256,20,-38.1972,-37.9927,-40.468,-36.3425,-36.4331,-36.8161,-36.2545,-39.253,-34.7167,-34.3589,-35.3446,-37.615,-38.8641,-34.616,-45.0929,-39.3154,-42.4353,-43.2977,-43.0162,-39.6598,-39.351,-37.052
