lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.155115
# Diagonal elements of inverse mass matrix:
# 1.22128, 1.00582, 0.510938, 0.400839, 0.440642, 0.479439, 0.419852, 0.33805, 0.330342, 0.412883, 0.251652, 0.431572, 0.421406, 0.299518, 0.422724, 0.30936, 0.411782, 0.352415, 0.386254, 0.435166, 0.28927, 0.342449, 1.08903, 0.490469, 0.407762, 0.440951, 0.397842, 0.364895, 0.417441, 0.326305, 0.462792, 0.455486
-865.554,0.978598,0.155115,5,63,0,876.575,4.42863,0.830808,0.784969,0.233501,1.07081,-0.307004,0.462708,-0.673551,0.255453,-1.81758,-0.395885,-2.04231,0.284109,0.0447705,0.0699148,-1.03471,-0.267238,-0.0998763,-0.174416,-0.469821,0.440202,0.388705,0.529069,-0.100975,0.235571,0.0414522,0.530491,0.124568,1.39492,-0.598777,-0.391021,0.432539,20,-37.6983,-37.1595,-39.0878,-37.2383,-34.978,-38.9288,-35.7312,-37.2555,-35.398,-37.996,-37.9821,-37.8824,-36.3695,-35.3784,-45.6689,-42.5152,-43.7803,-43.2188,-45.2123,-38.0955,-37.017,-38.6311
-863.058,1,0.155115,5,31,0,875.699,4.15378,0.333736,1.16326,0.261719,0.470643,-0.508503,0.119835,-0.956367,-0.145691,-1.71664,0.0975026,-1.95529,-0.303032,-0.309496,0.412542,-0.769441,0.181281,-0.299999,-0.469456,-0.818279,0.294736,0.16395,-0.150845,0.0562756,0.312441,0.193449,0.303287,-0.312288,1.26998,-0.356055,-1.11923,0.297026,20,-38.1121,-39.0582,-38.9633,-36.5688,-37.0832,-36.0046,-36.8811,-37.7678,-35.124,-35.4267,-36.2252,-39.1657,-37.3692,-36.5599,-46.4193,-37.8786,-44.0005,-43.9479,-42.8597,-37.3579,-41.2824,-37.2142
-861.865,0.999788,0.155115,6,63,0,875.747,4.35061,1.07609,1.2138,-0.406356,0.841395,0.455661,0.221318,-0.679006,0.426209,-1.18334,-0.198301,-2.19689,-0.320911,-0.0992865,0.00392571,-0.689082,-0.824154,-0.0527242,-0.493154,-0.586915,-0.182952,0.33556,-0.13779,-0.251363,1.09661,0.291301,0.40915,-0.392963,1.40533,-0.0238814,-0.658689,1.01015,20,-39.6298,-39.7985,-40.6782,-36.3293,-36.7331,-37.9343,-34.8982,-35.9706,-34.7879,-35.0824,-35.1434,-39.4223,-37.6058,-34.9922,-44.6478,-39.8541,-43.7745,-44.846,-42.5574,-40.4678,-36.8874,-36.4753
-863.194,0.966513,0.155115,6,63,0,880.274,2.73079,-0.912664,3.09905,0.50853,-0.427552,1.30512,-0.582058,-0.253669,-0.408438,-0.198057,-0.100997,-0.318261,0.37485,-0.596986,0.660298,-0.714452,1.00987,-1.01249,0.214881,0.227761,-0.287681,-0.267686,2.14691,-1.65322,0.226215,1.36241,0.324046,0.465949,-0.0310512,0.0627087,-0.921216,-0.411781,20,-37.2143,-37.6121,-39.7598,-35.8531,-35.3389,-37.3558,-36.835,-37.6917,-34.7648,-34.7072,-35.6275,-37.4225,-37.7624,-35.1216,-47.0381,-41.3731,-42.8043,-43.3755,-45.5278,-38.3366,-39.5944,-37.357
-856.011,0.974333,0.155115,5,31,0,870.874,2.22394,-1.47036,2.14792,0.664832,0.551245,0.804738,-0.424743,0.000652219,-0.41481,0.382206,-0.666271,0.102311,0.138882,-0.988254,0.329413,-0.0891363,1.23807,-0.484785,0.110426,0.804359,0.0605572,0.159252,2.76706,-0.845901,0.365101,1.02862,0.0480053,0.938825,-0.275097,0.630317,-0.358591,-0.224279,20,-39.3743,-38.2575,-37.9366,-36.1084,-36.8893,-36.4891,-36.2328,-35.8782,-35.1748,-36.5595,-36.83,-39.1457,-35.7638,-35.8711,-44.0497,-38.7621,-44.1789,-43.9012,-41.9458,-37.1274,-39.3014,-37.2389
-855.012,0.903253,0.155115,5,63,0,868.937,1.02652,-1.91135,1.79506,0.775945,0.920883,0.561888,0.194895,-0.00385653,0.414261,0.727602,0.238759,-0.106891,-1.02193,-0.220135,-0.65554,0.226593,1.20374,0.150831,0.226141,0.719815,0.594489,0.67455,3.27554,-0.457783,0.376367,0.476189,-0.0830842,0.207434,-0.362038,-0.479046,0.713936,-0.239329,20,-39.4937,-38.4857,-39.3198,-35.245,-36.2161,-37.3512,-35.7058,-35.6113,-34.7308,-36.8283,-37.0314,-39.2682,-35.6333,-35.4354,-42.457,-39.4401,-43.7562,-43.4179,-42.9786,-38.1496,-38.8829,-37.7244
-859.508,0.705312,0.155115,5,31,0,876.155,3.4736,0.0900679,-0.239789,-0.72893,0.0748597,-0.973883,-0.269696,-0.832151,-0.11521,-0.867287,0.34565,-1.62414,0.0844025,0.499724,0.538868,-0.71076,1.26748,-0.478663,-1.24876,0.736522,0.411972,0.800028,0.0485508,0.263035,0.771748,0.044997,-0.286838,-0.224452,0.138386,-1.08706,-1.19914,-1.14654,20,-39.7176,-39.2135,-38.73,-37.7746,-37.3719,-37.3999,-35.9692,-37.1489,-36.8608,-37.2107,-37.0134,-39.4653,-35.8535,-36.9547,-43.3012,-38.0485,-42.321,-41.1151,-40.8781,-37.5239,-40.155,-37.0542
-862.835,0.774678,0.155115,5,31,0,878.374,3.05273,-0.194812,0.104961,0.138945,0.826735,-0.889126,-0.174078,-1.02935,0.206324,-0.13203,0.520038,-0.466917,-0.473773,-0.844844,-0.231277,-0.547165,-0.0703553,-0.523131,-0.55197,-0.541142,1.40682,0.442713,0.666632,0.0995258,0.412797,-0.423204,-0.0558632,-0.168241,-0.418367,-0.915737,-0.568026,-0.160882,20,-38.2757,-37.8934,-39.8267,-35.4829,-35.7794,-38.3372,-36.0382,-35.7016,-35.989,-38.2993,-39.4006,-41.1459,-36.6756,-37.1027,-42.8366,-39.3637,-45.2157,-42.7117,-41.6513,-38.5163,-38.9758,-39.0366
-860.338,0.999313,0.155115,6,79,0,875.198,4.6189,1.2282,0.0724928,-0.173659,0.864863,-0.896943,0.367494,-0.249746,-0.0229176,0.198015,0.100901,-0.269638,0.111984,-0.355775,0.31766,0.367248,1.07545,-0.859498,-1.32236,0.439389,-0.492328,0.707215,0.267831,1.41989,1.40674,0.729604,-0.130365,0.982948,-0.23254,0.167844,-0.253536,-0.172452,20,-36.6719,-38.1927,-37.7281,-36.1243,-34.9481,-38.7053,-33.7958,-37.5935,-35.3352,-37.5658,-38.4653,-38.7545,-35.3857,-37.0105,-45.8926,-39.8205,-45.421,-42.6947,-44.84,-35.9414,-39.1073,-38.243
-857.786,0.866601,0.155115,6,63,0,878.513,2.12789,-1.07803,0.801211,1.02927,-0.398163,-0.604816,-1.11633,-0.173658,-1.06945,1.14139,0.26501,0.12516,-0.497376,-0.0418043,-0.0992592,-0.196914,-0.360822,-1.12188,0.2758,-0.628266,0.0159076,-0.148853,1.3536,-0.509243,-1.28061,0.601102,-0.699618,0.392985,-1.76857,-1.20431,-1.05582,-0.12436,20,-37.529,-38.4215,-37.6425,-37.2597,-35.6708,-37.0895,-35.4773,-35.4848,-35.8599,-37.0714,-37.2687,-38.1985,-34.9631,-36.905,-45.39,-41.2688,-42.9419,-42.7211,-44.2296,-37.3711,-38.5968,-37.6953
